monitoring_location_id,time_series_id,site_name,block_index,block_start,block_end,cadence_hours,phase_index,n_sparse_reports,horizon_hours,threshold_mgL,state_lower_bound_mgL,max_slope_mgL_per_hour,reference_L_compatible,reference_occupation_hours,reference_deficit_mgL_hours,status,error,occupation_lower,occupation_upper,occupation_width_fraction,deficit_lower_mgL_hours,deficit_upper_unconstrained_mgL_hours,deficit_upper_nonnegative_mgL_hours,deficit_width_fraction_unconstrained_H_times_T,deficit_width_fraction_nonnegative_H_times_T,deficit_width_fraction_reduction,occupation_reference_covered,deficit_reference_covered
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,111.73657599689787,0.6650986666482016,0.0,247.155630933991,247.1556285587036,0.2942328939690369,0.2942328911413138,2.8277231112205925e-09,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,111.27429346953448,0.6663131345481107,0.0,246.57704830268804,246.5770459274006,0.2953018542547162,0.2953018514100606,2.844655622169512e-09,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,111.13039724446261,0.6654514805057642,0.0,245.9581989574918,245.95819658220438,0.2945607173143614,0.29456071446970583,2.8446555666583606e-09,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,111.13797072999272,0.6654968307185193,0.0,245.9743076097447,245.97430493754635,0.2945800091134667,0.29458000591322914,3.200237574940701e-09,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,139.87964822674408,0.8326169537306195,0.0,769.809978616593,540.35504500165,0.9164404507340392,0.6432798154781547,0.2731606352558845,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,1,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.3189103874897,0.8332464481174078,0.0,761.7982464028016,534.4447271879029,0.9178292125334959,0.6439093098649432,0.2739199026685527,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,2,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.2280285611285,0.8326989672357138,0.0,760.8061385806026,533.990318056097,0.9166339019043405,0.6433618289832493,0.2732720729210911,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,3,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.25832250324893,0.8328814608629453,0.0,761.1232089140483,534.1417877666994,0.9170159143542751,0.6435443226104812,0.2734715917437939,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,4,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.16744067688776,0.8323339799812516,0.0,760.1087593095357,533.6873786348932,0.9157936859151032,0.642996841728787,0.2727968441863162,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,5,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.27346947430922,0.8329727076765616,0.0,761.2709518638916,534.2175226220005,0.9171939179083031,0.6436355694240969,0.2735583484842061,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,6,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.2204550755985,0.8326533438289065,0.0,760.6904235981287,533.9524506284472,0.9164944862628057,0.6433162055764424,0.2731782806863633,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,7,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,138.19016113347809,0.8324708502016752,0.0,760.3585849678994,533.8009809178451,0.9160946806842162,0.643133711949211,0.2729609687350052,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,0,43,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,153.92089039954678,0.9161957761877785,0.0,1862.4595347538675,690.0828539316987,2.217213731849842,0.821527207061546,1.3956865247882961,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,1,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.34500558923222,0.9167378389587331,0.0,1820.2643231108123,674.0968012626507,2.2198345403790394,0.8220692698325008,1.3977652705465387,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,2,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.34500558923222,0.9167378389587331,0.0,1820.2734112934493,674.0968012626506,2.2198456235285966,0.8220692698325007,1.3977763536960959,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,3,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.35257907476233,0.9167840187485508,0.0,1820.4474721055083,674.134668690301,2.2200578928115955,0.8221154496223183,1.3979424431892773,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,4,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.29199119052154,0.9164145804300095,0.0,1818.975085336691,673.8317292690971,2.2182622991910868,0.8217460113037769,1.3965162878873099,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,5,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.3374321037021,0.9166916591689153,0.0,1820.069813887822,674.0589338350001,2.219597334009539,0.822023090042683,1.397574243966856,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,6,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.36015256029242,0.9168301985383684,0.0,1820.6082793178905,674.1725361179515,2.2202539991681594,0.822161629412136,1.3980923697560232,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,7,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.2995646760516,0.9164607602198268,0.0,1819.1434660346024,673.8695966967475,2.2184676415056126,0.8217921910935946,1.396675450412018,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,8,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.2768442194613,0.9163222208503738,0.0,1818.5955337476214,673.7559944137961,2.217799431399538,0.8216536517241416,1.3961457796753964,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,9,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.30713816158172,0.9165069400096446,0.0,1819.3281297264034,673.9074641243982,2.2186928411297604,0.8218383708834124,1.396854470246348,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,10,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.2162563352205,0.9159527825318323,0.0,1817.1239043273556,673.4530549925919,2.216004761374824,0.8212842134055999,1.3947205479692242,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,11,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.23897679181076,0.9160913219012851,0.0,1817.6676711972939,673.5666572755433,2.216667891704017,0.8214227527750528,1.3952451389289642,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,12,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.2086828496904,0.9159066027420146,0.0,1816.9320458243012,673.4151875649416,2.2157707875906114,0.8212380336157824,1.3945327539748291,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,13,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.26927073393122,0.9162760410605563,0.0,1818.3957230847598,673.7181269861456,2.2175557598594633,0.8216074719343239,1.3959482879251395,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,14,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.1859623931002,0.9157680633725622,0.0,1816.3939590685109,673.3015852819906,2.2151145842298914,0.82109949424633,1.3940150899835615,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,15,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,150.21625633522058,0.9159527825318328,0.0,1817.1280697443997,673.4530549925926,2.216009841151707,0.8212842134056006,1.3947256277461064,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,0.5,0,337,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,65.82610671344031,0.391822063770478,0.0,47.53025943077668,47.53025943077668,0.056583642179496046,0.056583642179496046,0.0,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,0.5,1,336,167.5,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,65.6290461346441,0.39181520080384535,0.0,47.39601372114776,47.39601372114776,0.05659225518943016,0.05659225518943016,0.0,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,117.00772192584638,0.6964745352728952,0.0,271.48642321145905,271.4140999920916,0.3231981228707846,0.32311202380010906,8.609907067552713e-05,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,116.28794089045954,0.6963349753919733,0.0,269.737605892986,269.6735588331645,0.3230390489736359,0.32296234590798145,7.670306565443763e-05,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,116.1516181509178,0.695518671562382,0.0,269.0792000813961,269.0193484296189,0.322250539019636,0.3221788603947532,7.167862488283161e-05,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,116.18191209303818,0.6957000724134023,0.0,269.25117818493476,269.1942112798246,0.32245650082028116,0.3223882769818258,6.822383845533908e-05,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,142.5152211912185,0.8483048880429672,0.0,799.3157335567788,553.5329098240223,0.9515663494723557,0.6589677497905028,0.292598599681853,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,1,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.795440155832,0.8481653021435663,0.0,789.542725483321,546.8273760296147,0.9512562957630373,0.658828163891102,0.2924281318719353,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,2,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.70455832947093,0.847617821261873,0.0,788.5222170903849,546.3729668978091,0.9500267675787769,0.6582806830094086,0.29174608456936835,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,3,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.73485227159136,0.8478003148891046,0.0,788.8835923141821,546.5244366084112,0.9504621594146773,0.65846317663664,0.29199898277803726,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,4,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.84088106901274,0.848439042584414,0.0,790.0760788106569,547.0545805955179,0.9518988901333215,0.6591019043319493,0.29279698580137226,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,5,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.8484545545428,0.8484846659912216,0.0,790.13347795455,547.0924480231683,0.9519680457283736,0.6591475277387571,0.2928205179896165,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,6,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.78786667030207,0.8481196787367594,0.0,789.4330692892717,546.7895086019648,0.9511241798665924,0.658782540484295,0.2923416393822974,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,7,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,140.78786667030198,0.8481196787367589,0.0,789.440642774801,546.7895086019645,0.951133304547953,0.6587825404842945,0.29235076406365845,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,0,43,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,155.28411779496454,0.924310224970027,0.0,1895.6482569250954,696.8989909087875,2.2567241153870183,0.8296416558437946,1.4270824595432239,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,1,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.61735115828864,0.9244960436481015,0.0,1851.2457904887779,680.4585291079327,2.2576168176692413,0.8298274745218691,1.427789343147372,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,2,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.57948373063817,0.9242651446990132,0.0,1850.311111801476,680.2691919696806,2.256476965611556,0.8295965755727812,1.426880390038775,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,3,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.5794837306383,0.924265144699014,0.0,1850.3342109323448,680.269191969681,2.2565051352833474,0.8295965755727817,1.4269085597105657,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,4,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.6249246438189,0.9245422234379201,0.0,1851.4270461120948,680.4963965355842,2.2578378611123107,0.829873654311688,1.4279642068006226,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,5,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.63249812934902,0.9245884032277379,0.0,1851.6067870383022,680.5342639632346,2.258057057363783,0.8299198341015056,1.4281372232622775,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,6,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.57948373063834,0.9242651446990143,0.0,1850.3054316873322,680.2691919696812,2.256470038643088,0.8295965755727819,1.4268734630703062,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,7,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.5567632740481,0.9241266053295616,0.0,1849.7408377321863,680.15558968673,2.2557815094294953,0.8294580362033293,1.426323473226166,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,8,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.58705721616852,0.9243113244888325,0.0,1850.4972901903898,680.3070593973323,2.2567040124273046,0.8296427553626003,1.4270612570647043,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,9,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.5567632740481,0.9241266053295616,0.0,1849.7578780746303,680.1555896867304,2.255802290334915,0.8294580362033298,1.426344254131585,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,10,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.4961753898073,0.9237571670110201,0.0,1848.2911714199588,679.852650265526,2.2540136236828765,0.8290885978847878,1.4249250257980886,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,11,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.5264693319277,0.9239418861702908,0.0,1849.0230100501883,680.004119976128,2.254906109817303,0.8292733170440585,1.4256327927732444,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,12,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.57948373063837,0.9242651446990144,0.0,1850.3398910464948,680.2691919696815,2.256512062251823,0.8295965755727823,1.4269154866790408,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,13,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.57191024510826,0.9242189649091966,0.0,1850.143109777845,680.2313245420308,2.256272085094933,0.8295503957829644,1.4267216893119685,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,14,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.56433675957808,0.9241727851193785,0.0,1849.9478432062997,680.19345711438,2.2560339551296336,0.8295042159931463,1.4265297391364873,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,15,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,151.5719102451081,0.9242189649091959,0.0,1850.1537126575834,680.23132454203,2.2562850154360774,0.8295503957829635,1.4267346196531139,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,0.5,0,337,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,81.74557329770701,0.48658079343873223,0.0,76.7940634713813,76.7940634713813,0.0914215041325968,0.0914215041325968,0.0,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,0.5,1,336,167.5,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,81.36674906618867,0.4857716362160518,0.0,76.42940385562243,76.42940385562243,0.09125898967835513,0.09125898967835513,0.0,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,124.85385293502824,0.7431776960418348,0.0,311.8129713076347,310.13770200691,0.3712059182233747,0.3692115500082262,0.0019943682151484787,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,124.08863098646135,0.7430456945297087,0.0,309.8584438840138,308.19771386389874,0.3710879567473219,0.3690990585196392,0.0019888982276827227,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,124.22495372600318,0.7438619983593004,0.0,310.493750564737,308.8194726392966,0.37184880307154133,0.3698436798075408,0.002005123264000541,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,124.10377795752159,0.7431363949552191,0.0,309.9694254380327,308.30784928400016,0.37122086878806315,0.36923095722634747,0.001989911561715685,True,True
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,0.0,146.4382866958093,0.8716564684274363,0.0,845.2962672754479,573.1482373469763,1.006305080089819,0.6823193301749718,0.3239857499148472,True,True
