monitoring_location_id,time_series_id,site_name,block_index,block_start,block_end,cadence_hours,phase_index,n_sparse_reports,horizon_hours,threshold_mgL,state_lower_bound_mgL,max_slope_mgL_per_hour,reference_L_compatible,reference_occupation_hours,reference_deficit_mgL_hours,status,error,max_replacements,minimum_replacements_for_feasibility,common_anchor_condition_M_gt_2k,occupation_lower_k0,occupation_upper_k0,occupation_lower_k1,occupation_upper_k1,occupation_width_fraction_k0,occupation_width_fraction_k1,occupation_width_fraction_increase,deficit_lower_k0_mgL_hours,deficit_upper_k0_mgL_hours,deficit_lower_k1_mgL_hours,deficit_upper_k1_mgL_hours,deficit_width_fraction_k0,deficit_width_fraction_k1,deficit_width_fraction_increase,occupation_reference_covered_k1,deficit_reference_covered_k1,k0_nested_in_k1,any_endpoint_uses_deletion,occupation_lower_witness_deleted_count,occupation_upper_witness_deleted_count,oxygen_deficit_lower_witness_deleted_count,oxygen_deficit_upper_witness_deleted_count,occupation_lower_witness_deleted_indices,occupation_upper_witness_deleted_indices,oxygen_deficit_lower_witness_deleted_indices,oxygen_deficit_upper_witness_deleted_indices
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,12,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,150.2086828496904,0.0,150.66309198149634,0.9159066027420146,0.9186773901310752,0.0027707873890605583,0.0,673.4151875649416,0.0,677.5806046064957,0.8212380336157824,0.8263178104957265,0.005079776879944098,True,True,True,True,1,1,1,1,[41],[28],[41],[28]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,13,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,150.26927073393122,0.0,150.72367986573715,0.9162760410605563,0.9190468284496168,0.0027707873890605583,0.0,673.7181269861456,0.0,677.8835440277,0.8216074719343239,0.8266872488142684,0.005079776879944431,True,True,True,True,1,1,1,1,[41],[34],[41],[28]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,14,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,150.1859623931002,0.0,150.65551849596628,0.9157680633725622,0.9186312103412578,0.002863146968695607,0.0,673.3015852819906,0.0,677.5427371788458,0.82109949424633,0.8262716307059095,0.005172136459579479,True,True,True,True,1,1,1,1,[41],[28],[41],[28]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,15,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,150.21625633522058,0.0,150.68581243808666,0.9159527825318328,0.9188159295005284,0.002863146968695607,0.0,673.4530549925926,0.0,677.6942068894477,0.8212842134056006,0.8264563498651801,0.005172136459579479,True,True,True,True,1,1,1,1,[41],[28],[41],[28]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,0.5,0,337,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,65.82610671344031,0.0,66.25022190312585,0.391822063770478,0.3943465589471777,0.0025244951766996704,0.0,47.53025943077668,0.0,49.07578638176717,0.056583642179496046,0.05842355521638949,0.0018399130368934452,True,True,True,True,1,1,1,1,[336],[330],[336],[309]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,0.5,1,336,167.5,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,65.6290461346441,0.0,66.05316132432961,0.39181520080384535,0.39434723178704245,0.0025320309831970977,0.0,47.39601372114776,0.0,48.91825970188381,0.05659225518943016,0.058409862330607534,0.0018176071411773742,True,True,True,True,1,1,1,1,[335],[329],[335],[307]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,117.00772192584638,0.0,117.43183711553193,0.6964745352728952,0.6989990304495949,0.002524495176699726,0.0,271.4140999920916,0.0,275.22841783001303,0.32311202380010906,0.32765287836906315,0.004540854568954089,True,True,True,True,1,1,1,1,[168],[116],[168],[116]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,116.28794089045954,0.0,116.71205608014508,0.6963349753919733,0.698874587306258,0.002539611914284645,0.0,269.6735588331645,0.0,273.49638184680595,0.32296234590798145,0.32754057706204304,0.004578231154061585,True,True,True,True,1,1,1,1,[167],[164],[167],[116]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,116.1516181509178,0.0,116.57573334060334,0.695518671562382,0.6980582834766667,0.002539611914284645,0.0,269.0193484296189,0.0,272.84217144326027,0.3221788603947532,0.3267570915488147,0.0045782311540615295,True,True,True,True,1,1,1,1,[167],[164],[167],[68]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,116.18191209303818,0.0,116.60602728272372,0.6957000724134023,0.6982396843276869,0.002539611914284645,0.0,269.1942112798246,0.0,273.00815044346945,0.3223882769818258,0.32695586879457417,0.004567591812748351,True,True,True,True,1,1,1,1,[167],[164],[167],[164]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,142.5152211912185,0.0,142.93933638090402,0.8483048880429672,0.8508293832196668,0.002524495176699615,0.0,553.5329098240223,0.0,557.5468571549748,0.6589677497905028,0.6637462585178271,0.0047785087273243265,True,True,True,True,1,1,1,1,[84],[82],[84],[58]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,1,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.795440155832,0.0,141.21955534551753,0.8481653021435663,0.8507202129248044,0.00255491078123804,0.0,546.8273760296147,0.0,550.8413233605671,0.658828163891102,0.6636642450127315,0.004836081121629476,True,True,True,True,1,1,1,1,[83],[82],[83],[58]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,2,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.70455832947093,0.0,141.12867351915648,0.847617821261873,0.8501727320431113,0.002554910781238262,0.0,546.3729668978091,0.0,550.3869142287615,0.6582806830094086,0.6631167641310379,0.004836081121629365,True,True,True,True,1,1,1,1,[83],[46],[83],[46]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,3,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.73485227159136,0.0,141.15896746127692,0.8478003148891046,0.8503552256703428,0.002554910781238262,0.0,546.5244366084112,0.0,550.5383839393635,0.65846317663664,0.6632992577582693,0.004836081121629254,True,True,True,True,1,1,1,1,[83],[82],[83],[82]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,4,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.84088106901274,0.0,141.26499625869826,0.848439042584414,0.8509939533656522,0.002554910781238151,0.0,547.0545805955179,0.0,551.0685279264702,0.6591019043319493,0.6639379854535785,0.004836081121629254,True,True,True,True,1,1,1,1,[83],[82],[83],[82]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,5,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.8484545545428,0.0,141.27256974422832,0.8484846659912216,0.8510395767724598,0.002554910781238151,0.0,547.0924480231683,0.0,551.1063953541207,0.6591475277387571,0.6639836088603863,0.004836081121629254,True,True,True,True,1,1,1,1,[83],[81],[83],[70]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,6,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.78786667030207,0.0,141.2119818599876,0.8481196787367594,0.8506745895179976,0.002554910781238151,0.0,546.7895086019648,0.0,550.8034559329171,0.658782540484295,0.6636186216059242,0.004836081121629254,True,True,True,True,1,1,1,1,[83],[81],[83],[69]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,7,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,140.78786667030198,0.0,141.21198185998753,0.8481196787367589,0.8506745895179971,0.002554910781238262,0.0,546.7895086019645,0.0,550.8034559329168,0.6587825404842945,0.6636186216059239,0.004836081121629365,True,True,True,True,1,1,1,1,[83],[81],[83],[81]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,0,43,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,155.28411779496454,0.0,155.70823298465007,0.924310224970027,0.9268347201467266,0.002524495176699615,0.0,696.8989909087875,0.0,700.9129382397399,0.8296416558437946,0.8344201645711189,0.0047785087273243265,True,True,True,True,1,1,1,1,[42],[41],[42],[41]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,1,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.61735115828864,0.0,152.04146634797416,0.9244960436481015,0.9270821118778912,0.0025860682297897952,0.0,680.4585291079327,0.0,684.472476438885,0.8298274745218691,0.8347225322425427,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,2,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.57948373063817,0.0,152.00359892032372,0.9242651446990132,0.9268512129288032,0.0025860682297900173,0.0,680.2691919696806,0.0,684.2831393006329,0.8295965755727812,0.8344916332934548,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[35],[41],[17]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,3,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.5794837306383,0.0,152.0035989203238,0.924265144699014,0.9268512129288037,0.002586068229789684,0.0,680.269191969681,0.0,684.2831393006333,0.8295965755727817,0.8344916332934552,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,4,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.6249246438189,0.0,152.04903983350442,0.9245422234379201,0.9271282916677099,0.0025860682297897952,0.0,680.4963965355842,0.0,684.5103438665365,0.829873654311688,0.8347687120323616,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,5,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.63249812934902,0.0,152.05661331903454,0.9245884032277379,0.9271744714575276,0.002586068229789684,0.0,680.5342639632346,0.0,684.5482112941868,0.8299198341015056,0.834814891822179,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,6,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.57948373063834,0.0,151.98845194926366,0.9242651446990143,0.9267588533491686,0.0024937086501543027,0.0,680.2691919696812,0.0,684.2074044453325,0.8295965755727819,0.83439927371382,0.004802698141038175,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,7,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.5567632740481,0.0,151.96573149267343,0.9241266053295616,0.926620313979716,0.0024937086501544137,0.0,680.15558968673,0.0,684.0938021623813,0.8294580362033293,0.8342607343443674,0.004802698141038175,True,True,True,True,1,1,1,1,[41],[35],[41],[35]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,8,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.58705721616852,0.0,151.99602543479384,0.9243113244888325,0.9268050331389868,0.0024937086501543027,0.0,680.3070593973323,0.0,684.2452718729836,0.8296427553626003,0.8344454535036385,0.004802698141038175,True,True,True,True,1,1,1,1,[41],[34],[41],[34]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,9,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.5567632740481,0.0,151.96573149267343,0.9241266053295616,0.926620313979716,0.0024937086501544137,0.0,680.1555896867304,0.0,684.0938021623816,0.8294580362033298,0.8342607343443679,0.004802698141038064,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,10,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.4961753898073,0.0,151.92029057949281,0.9237571670110201,0.9263432352408099,0.0025860682297897952,0.0,679.852650265526,0.0,683.8665975964783,0.8290885978847878,0.8339836556054614,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,11,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.5264693319277,0.0,151.95058452161322,0.9239418861702908,0.9265279544000806,0.0025860682297897952,0.0,680.004119976128,0.0,684.0180673070803,0.8292733170440585,0.834168374764732,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[40],[41],[34]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,12,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.57948373063837,0.0,152.0035989203239,0.9242651446990144,0.9268512129288042,0.0025860682297897952,0.0,680.2691919696815,0.0,684.2831393006337,0.8295965755727823,0.8344916332934558,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,13,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.57191024510826,0.0,151.99602543479378,0.9242189649091966,0.9268050331389864,0.0025860682297897952,0.0,680.2313245420308,0.0,684.2452718729832,0.8295503957829644,0.834445453503638,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,14,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.56433675957808,0.0,151.9884519492636,0.9241727851193785,0.9267588533491683,0.0025860682297897952,0.0,680.19345711438,0.0,684.2074044453323,0.8295042159931463,0.8343992737138198,0.004895057720673557,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,15,42,164.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,151.5719102451081,0.0,151.99602543479364,0.9242189649091959,0.9268050331389855,0.002586068229789684,0.0,680.23132454203,0.0,684.2452718729824,0.8295503957829635,0.834445453503637,0.004895057720673446,True,True,True,True,1,1,1,1,[41],[40],[41],[40]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,0.5,0,337,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,81.74557329770701,0.0,82.23027637163334,0.48658079343873223,0.4894659307835318,0.00288513734479956,0.0,76.7940634713813,0.0,78.38488138053883,0.0914215041325968,0.09331533497683193,0.0018938308442351393,True,True,True,True,1,1,1,1,[336],[186],[336],[67]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,0.5,1,336,167.5,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,81.36674906618867,0.0,81.85145214011499,0.4857716362160518,0.48866538591113423,0.002893749695082437,0.0,76.42940385562243,0.0,78.00145489484099,0.09125898967835513,0.0931360655460788,0.0018770758677236626,True,True,True,True,1,1,1,1,[335],[232],[335],[263]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,0,169,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,124.85385293502824,0.0,125.33855600895457,0.7431776960418348,0.7460628333866344,0.00288513734479956,0.0,310.13770200691,0.0,314.1023891279858,0.3692115500082262,0.37393141562855453,0.004719865620328334,True,True,True,True,1,1,1,1,[168],[93],[168],[93]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,1,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,124.08863098646135,0.0,124.57333406038765,0.7430456945297087,0.7459481081460339,0.00290241361632515,0.0,308.19771386389874,0.0,312.1631583335275,0.3690990585196392,0.3738480938126078,0.004749035292968606,True,True,True,True,1,1,1,1,[167],[116],[167],[116]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,2,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,124.22495372600318,0.0,124.70965679992948,0.7438619983593004,0.7467644119756256,0.00290241361632515,0.0,308.8194726392966,0.0,312.77300386471677,0.3698436798075408,0.37457844774217575,0.004734767934634954,True,True,True,True,1,1,1,1,[167],[92],[167],[92]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,3,168,167.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,124.10377795752159,0.0,124.58848103144788,0.7431363949552191,0.7460388085715443,0.00290241361632515,0.0,308.30784928400016,0.0,312.2613805094204,0.36923095722634747,0.37396572516098253,0.004734767934635065,True,True,True,True,1,1,1,1,[167],[92],[167],[92]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,0,85,168.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,146.4382866958093,0.0,146.9229897697356,0.8716564684274363,0.8745416057722357,0.002885137344799449,0.0,573.1482373469763,0.0,577.4651240991326,0.6823193301749718,0.687458481070396,0.0051391508954241605,True,True,True,True,1,1,1,1,[84],[46],[84],[46]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,1,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.67306474724253,0.0,145.15776782116885,0.8715244864291719,0.8744443844648726,0.0029198980357006965,0.0,566.2154989866667,0.0,570.5323857388229,0.6821873481767069,0.6873884165527987,0.0052010683760918,True,True,True,True,1,1,1,1,[83],[58],[83],[58]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,2,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.79424051572408,0.0,145.27894358965037,0.8722544609380969,0.8751743589737974,0.0029198980357004745,0.0,566.8213778290744,0.0,571.1382645812306,0.6829173226856319,0.6881183910617236,0.005201068376091689,True,True,True,True,1,1,1,1,[83],[46],[83],[46]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,3,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.7336526314833,0.0,145.21835570540958,0.8718894736836343,0.8748093717193348,0.0029198980357004745,0.0,566.5184384078707,0.0,570.8353251600269,0.6825523354311696,0.6877534038072612,0.005201068376091689,True,True,True,True,1,1,1,1,[83],[46],[83],[46]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,4,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.74879960254344,0.0,145.23350267646975,0.8719807204972496,0.8749006185329503,0.0029198980357006965,0.0,566.5941732631718,0.0,570.911060015328,0.6826435822447853,0.6878446506208771,0.0052010683760918,True,True,True,True,1,1,1,1,[83],[46],[83],[46]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,5,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.74879960254341,0.0,145.23350267646973,0.8719807204972495,0.8749006185329502,0.0029198980357006965,0.0,566.5941732631713,0.0,570.9110600153275,0.6826435822447847,0.6878446506208765,0.0052010683760918,True,True,True,True,1,1,1,1,[83],[45],[83],[45]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,6,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.76394657360356,0.0,145.24864964752987,0.8720719673108648,0.8749918653465655,0.0029198980357006965,0.0,566.6699081184722,0.0,570.9867948706283,0.6827348290584002,0.6879358974344919,0.005201068376091689,True,True,True,True,1,1,1,1,[83],[45],[83],[45]
USGS-01594441,979a9c0c3a4842e8bd56bd05b649ab28,Patuxent R at Gov Bridge Natural Area nr Bowie MD,3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,7,84,166.0,5.0,0.0,13.203959999999936,True,0.0,0.0,feasible,,1,0,True,0.0,144.68821171830263,0.0,145.1729147922289,0.8716157332427868,0.8745356312784874,0.0029198980357005855,0.0,566.2912338419673,0.0,570.6081205941233,0.682278594990322,0.6874796633664136,0.005201068376091689,True,True,True,True,1,1,1,1,[83],[45],[83],[45]
