monitoring_location_id,time_series_id,site_name,block_index,block_start,block_end,cadence_hours,phase_cases,median_occupation_width_fraction,median_deficit_width_fraction_nonnegative,median_deficit_width_fraction_reduction,occupation_containment_failures,deficit_containment_failures,median_occupation_width_fraction_k1,median_occupation_width_fraction_increase,median_deficit_width_fraction_k1,median_deficit_width_fraction_increase,k1_nesting_failures
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",0,2024-06-07 17:15:00+00:00,2024-06-14 17:15:00+00:00,1.0,4,0.3948014107834391,0.11767228828872409,0.0,0,0,0.40006203546302854,0.005260624679589404,0.1225674006077955,0.004895112319071422,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",0,2024-06-07 17:15:00+00:00,2024-06-14 17:15:00+00:00,2.0,8,0.6972886958300966,0.5079515575776321,0.1410510758394215,0,0,0.7024897642061882,0.005292315189707519,0.5154337962941149,0.007573485530098623,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",0,2024-06-07 17:15:00+00:00,2024-06-14 17:15:00+00:00,4.0,16,0.848553379292937,0.7538848101667046,1.1504209466818374,0,0,0.8538409652270609,0.005264496039214972,0.7614813855917123,0.007573485530098734,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",1,2024-06-14 17:30:00+00:00,2024-06-21 17:30:00+00:00,0.5,2,0.09360058080925888,0.009299844465293985,0.0,0,0,0.09653606580578791,0.002935484996529021,0.010976892921137755,0.0016770484558437677,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",1,2024-06-14 17:30:00+00:00,2024-06-21 17:30:00+00:00,1.0,4,0.43612517250605265,0.14518187210599592,0.0,0,0,0.4416187569094972,0.005470909297066923,0.1500725865336143,0.004900892203687099,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",1,2024-06-14 17:30:00+00:00,2024-06-21 17:30:00+00:00,2.0,8,0.7178876640038285,0.5285505257513641,0.1611735115439053,0,0,0.7234080962275751,0.0054748088169387366,0.5363521283155017,0.00775597915732984,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",1,2024-06-14 17:30:00+00:00,2024-06-21 17:30:00+00:00,4.0,16,0.8586667532630079,0.7639981841367756,1.1868652007670313,0,0,0.8642083280411288,0.005541574778120839,0.7718487484057801,0.007850564269004545,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",2,2024-06-21 17:45:00+00:00,2024-06-28 17:45:00+00:00,0.5,2,0.12067431286573053,0.01229294167187478,0.0,0,0,0.12363278562467175,0.002958472758941219,0.014044708955752438,0.0017517672838776605,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",2,2024-06-21 17:45:00+00:00,2024-06-28 17:45:00+00:00,1.0,4,0.49005953267548713,0.1742072965759307,0.0,0,0,0.4953655075678316,0.005260624679589432,0.179219048735204,0.005006731074417459,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",2,2024-06-21 17:45:00+00:00,2024-06-28 17:45:00+00:00,2.0,8,0.744919532537464,0.5555823942849993,0.1845603782878255,0,0,0.7502118477271713,0.005246691782899604,0.563155879815098,0.007527862123290763,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",2,2024-06-21 17:45:00+00:00,2024-06-28 17:45:00+00:00,4.0,16,0.8725437801032186,0.7778752109769866,1.235611593663649,0,0,0.8776466468780719,0.005172136459579535,0.7852870672427232,0.007481125950463352,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",3,2024-07-01 14:30:00+00:00,2024-07-08 14:30:00+00:00,0.5,2,0.1596298254565321,0.03934053554958874,0.0,0,0,0.1633549113966457,0.003725085940113629,0.0414396085122891,0.0020990729627003678,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",3,2024-07-01 14:30:00+00:00,2024-07-08 14:30:00+00:00,1.0,4,0.3910452068516609,0.16442690882129218,0.003541460080265818,0,0,0.39817849471091105,0.007055103660553175,0.16968395846734913,0.005257049646056958,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",3,2024-07-01 14:30:00+00:00,2024-07-08 14:30:00+00:00,2.0,8,0.666604782208654,0.48234636351122073,0.16149608422693787,0,0,0.6770829579721841,0.010447760158991348,0.49358789123498775,0.011395893812798152,0
USGS-01646500,bb18f3558934465194f8da1d5f1c3df3,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA",3,2024-07-01 14:30:00+00:00,2024-07-08 14:30:00+00:00,4.0,16,0.8316977560094864,0.7384099625988024,1.1172014007200537,0,0,0.8418573097693745,0.01006719418025298,0.7504067792965868,0.011943940838443246,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",0,2024-06-12 15:30:00+00:00,2024-06-19 15:30:00+00:00,0.5,2,0.04996945339304948,0.0019209763274204445,0.0,0,0,0.052949192022988645,0.0029797386299391625,0.003235741283809178,0.0013147649563887338,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",0,2024-06-12 15:30:00+00:00,2024-06-19 15:30:00+00:00,1.0,4,0.5030900255029096,0.1691301747297233,0.0,0,0,0.5069785363049153,0.003900118296936983,0.17401782222237444,0.004887647492651123,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",0,2024-06-12 15:30:00+00:00,2024-06-19 15:30:00+00:00,2.0,8,0.7516033616348092,0.5622662233823448,0.18460433771773904,0,0,0.7554813512134742,0.003854634739465679,0.5684253833014009,0.006122226684973531,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",0,2024-06-12 15:30:00+00:00,2024-06-19 15:30:00+00:00,4.0,16,0.8763997925529944,0.7817312234267624,1.2469999807321528,0,0,0.8800249060536817,0.0036943831854139297,0.7876653264183333,0.00600337267629758,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",1,2024-06-19 15:45:00+00:00,2024-06-26 15:45:00+00:00,0.5,2,0.14875108772099904,0.010601238279530282,0.0,0,0,0.15173171894030413,0.002980631219305113,0.012132017596392984,0.0015307793168627022,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",1,2024-06-19 15:45:00+00:00,2024-06-26 15:45:00+00:00,1.0,4,0.570843918213358,0.21722433066738683,0.0,0,0,0.5741898461127581,0.003355915743876059,0.22208086224040952,0.004847652364166968,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",1,2024-06-19 15:45:00+00:00,2024-06-26 15:45:00+00:00,2.0,8,0.7856840465202533,0.5963469082677884,0.21971344828504402,0,0,0.789060178624032,0.003376132103778795,0.6020042107119585,0.005657302444170065,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",1,2024-06-19 15:45:00+00:00,2024-06-26 15:45:00+00:00,4.0,16,0.8930245168873573,0.7983559477611251,1.308069069465991,0,0,0.8964187314389567,0.003417304446507896,0.8040591518036082,0.005726293937391713,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",2,2024-06-30 22:15:00+00:00,2024-07-07 22:15:00+00:00,0.5,2,0.16297046251236014,0.013540545988218071,0.0,0,0,0.16595198898547708,0.0029815264731169466,0.015194794290800572,0.0016542483025825021,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",2,2024-06-30 22:15:00+00:00,2024-07-07 22:15:00+00:00,1.0,4,0.5769922463134531,0.2227328312400815,0.0,0,0,0.5804286046966209,0.003436358383167748,0.22759546103623762,0.004862403045092306,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",2,2024-06-30 22:15:00+00:00,2024-07-07 22:15:00+00:00,2.0,8,0.7885126977423389,0.5991755594898742,0.22323849993347844,0,0,0.7919325522776408,0.0034217555105865993,0.6048630059706839,0.005702925850977869,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",2,2024-06-30 22:15:00+00:00,2024-07-07 22:15:00+00:00,4.0,16,0.8942021015277082,0.799533532401476,1.3126890291913047,0,0,0.8976655857640339,0.003417304446507896,0.8053060061286852,0.005726293937391658,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",3,2024-08-04 19:45:00+00:00,2024-08-11 19:45:00+00:00,0.5,2,0.18109299124285372,0.01738455286887328,0.0,0,0,0.18407272987279288,0.002979738629939166,0.019091407650232345,0.001706854781359065,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",3,2024-08-04 19:45:00+00:00,2024-08-11 19:45:00+00:00,1.0,4,0.5907143298853949,0.23363848373221657,0.0,0,0,0.5937074439272302,0.002993114041835332,0.2383912547943111,0.004752771062094541,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",3,2024-08-04 19:45:00+00:00,2024-08-11 19:45:00+00:00,2.0,8,0.7955387023907428,0.6062015641382779,0.2310406485185479,0,0,0.798549847240059,0.003011144849316194,0.6114938793279852,0.005292315189707353,0
USGS-01649190,42075f9554bd4ee0b1909d52959482ae,"PAINT BRANCH NEAR COLLEGE PARK, MD",3,2024-08-04 19:45:00+00:00,2024-08-11 19:45:00+00:00,4.0,16,0.8977579453436697,0.8030893762174369,1.3260487023684382,0,0,0.9007596316818184,0.0029555065483309884,0.8084000520464695,0.005264496039214861,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,0.5,2,0.2509589972882125,0.141941532256011,0.0004373534839054727,0,0,0.25646802881988506,0.005509031531672509,0.14499728898149622,0.0030557567254852203,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,1.0,4,0.5306442461136222,0.3089701502833335,0.033739693982769575,0,0,0.538851772590331,0.008504062825790304,0.3150956955733556,0.005983549783067199,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,2.0,8,0.7650166432363095,0.618207819873825,0.2982333052523784,0,0,0.7735938437161798,0.00825783663221591,0.6273439070870914,0.00894005864201558,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,16,0.8833498509205551,0.8100717604378693,1.3890422232049455,0,0,0.8914313141386481,0.008220002587545905,0.8191606467660228,0.008927784832818197,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",1,2024-06-10 14:15:00+00:00,2024-06-17 14:15:00+00:00,0.5,2,0.329404462243416,0.16161248462865868,0.000457596862473833,0,0,0.33448448974439465,0.005080027500978634,0.16413585724830243,0.002523372619643735,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",1,2024-06-10 14:15:00+00:00,2024-06-17 14:15:00+00:00,1.0,4,0.5684996962870323,0.3431308058966439,0.033885636021023846,0,0,0.5766854455915764,0.00827731176201485,0.34878852585149767,0.00555111505528072,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",1,2024-06-10 14:15:00+00:00,2024-06-17 14:15:00+00:00,2.0,8,0.7819353232608767,0.6330865253019915,0.32000939345549045,0,0,0.7911588553371913,0.009124681361564635,0.6429649053440213,0.009765690227214407,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",1,2024-06-10 14:15:00+00:00,2024-06-17 14:15:00+00:00,4.0,16,0.891408224243739,0.8171649761538644,1.415764187759774,0,0,0.9007365417869092,0.009051238804264061,0.8268650410050667,0.009679283945784656,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",2,2024-06-17 14:30:00+00:00,2024-06-24 14:30:00+00:00,0.5,2,0.49092985252698,0.1781283181059356,0.0,0,0,0.49503982343235076,0.004109970905370713,0.1803019448342932,0.002173626728357622,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",2,2024-06-17 14:30:00+00:00,2024-06-24 14:30:00+00:00,1.0,4,0.6603042313580634,0.3769608817619622,0.02237225240292115,0,0,0.6669707126330604,0.006556075102277681,0.3821189747948761,0.005215709117712908,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",2,2024-06-17 14:30:00+00:00,2024-06-24 14:30:00+00:00,2.0,8,0.8307827841497861,0.6574740611770449,0.32939719741368156,0,0,0.8372613079164969,0.00647852376671082,0.6653961095351553,0.00788600586673216,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",2,2024-06-17 14:30:00+00:00,2024-06-24 14:30:00+00:00,4.0,16,0.9160220522165592,0.8292049709551279,1.4422271561124305,0,0,0.9222101440521275,0.0063728109948389955,0.8371853004335204,0.007862109216459134,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",3,2024-06-24 14:45:00+00:00,2024-07-01 14:45:00+00:00,0.5,2,0.4339625581042694,0.1384117987882696,0.0,0,0,0.4381175406644431,0.004154982560173659,0.14056044902325687,0.0021486502349872677,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",3,2024-06-24 14:45:00+00:00,2024-07-01 14:45:00+00:00,1.0,4,0.6466212649360682,0.34925539739549527,0.015130573928115204,0,0,0.6538328466983385,0.007074633189792623,0.3545788884591542,0.005323491063658925,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",3,2024-06-24 14:45:00+00:00,2024-07-01 14:45:00+00:00,2.0,8,0.8225705709243778,0.6468693564986354,0.3101216905440199,0,0,0.830372173488516,0.007847225970945448,0.6560131996910592,0.009154336575989686,0
USGS-01649500,80262e6c200045eb8755f9f1780b799b,"NORTHEAST BRANCH ANACOSTIA RIVER AT RIVERDALE, MD",3,2024-06-24 14:45:00+00:00,2024-07-01 14:45:00+00:00,4.0,16,0.9119120509227863,0.8242803581689715,1.4215032045986973,0,0,0.919624075822338,0.007756005651758879,0.833477063311161,0.00914359838389961,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,0.5,2,0.14257500399779757,0.012951612258796902,0.0,0,0,0.14555474262773674,0.002979738629939166,0.014717826781770891,0.00176621452297399,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,1.0,4,0.5650104771559924,0.21460008958733418,7.326341274344061e-07,0,0,0.5684468355391601,0.0034466161693861297,0.2194627193834903,0.004877145108980421,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,2.0,8,0.7825588431539172,0.5932217049014528,0.2173008026008374,0,0,0.7860262220713118,0.0034673789173945146,0.5989702541592385,0.005748549257785673,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",0,2024-06-01 00:00:00+00:00,2024-06-08 00:00:00+00:00,4.0,16,0.8913620444539213,0.7966934753276893,1.3023775478020188,0,0,0.8948255286902469,0.003417304446508007,0.8024659490548984,0.005726293937391713,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,0.5,2,0.1271672333291675,0.009163503306924989,0.0,0,0,0.13014741825378964,0.0029801849246221535,0.010808948474269444,0.0016454451673444549,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,1.0,4,0.5523480498945921,0.20468622693057537,0.0,0,0,0.5560667673405086,0.003718717445916564,0.20957961503455785,0.004893388103982488,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,2.0,8,0.7761715662008217,0.5868344279483575,0.21019582931005643,0,0,0.7799126855590632,0.003741119358241507,0.5928567176469901,0.00602228969863261,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",1,2024-06-08 00:15:00+00:00,2024-06-15 00:15:00+00:00,4.0,16,0.8880370995870489,0.7933685304608167,1.2898577889477103,0,0,0.8917776625622806,0.0037867427650490892,0.799394993032023,0.006095732255932906,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,0.5,2,0.23118267452610242,0.022390050835901523,0.0,0,0,0.23416330574540756,0.0029806312193051687,0.023996678045162662,0.0016066272092611408,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,1.0,4,0.6154485518754076,0.2524196312787157,0.0,0,0,0.6185140103042579,0.0030838144673455137,0.25721667267429926,0.004797041395583512,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,2.0,8,0.8077201520084323,0.6183830137559678,0.24417364107788186,0,0,0.8107986456963694,0.0030111448493163606,0.6237290993894126,0.005292315189707464,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",2,2024-06-15 00:30:00+00:00,2024-06-22 00:30:00+00:00,4.0,16,0.9039229472843286,0.8092543781580963,1.3489309712797772,0,0,0.9069939033072039,0.003047866127966481,0.8146343236718554,0.0053568556188502425,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,0.5,2,0.3353096186110452,0.045684454087425885,0.0,0,0,0.33828935724098436,0.002979738629939166,0.04750547819364433,0.0018210241062184343,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,1.0,4,0.666970712633062,0.2980897125544962,1.653709000704051e-05,0,0,0.6702359279514278,0.0032652153183658217,0.30294210252424086,0.004852389969744686,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,2.0,8,0.8335182875829719,0.6441811493305073,0.2752316863574946,0,0,0.8367836199845031,0.003284885290163242,0.6497140736775464,0.005566055630554234,0
USGS-01650800,d4a0194d99aa4663b9c935003d7ed3f0,"SLIGO CREEK NEAR TAKOMA PARK, MD",3,2024-06-22 00:45:00+00:00,2024-06-29 00:45:00+00:00,4.0,16,0.9167609288536422,0.8220923597274099,1.3981625687628405,0,0,0.9200166040357887,0.0032391824000682634,0.8276570244004402,0.005541574778121061,0
